29.615, -3211, -14.16
29.640, -2868, -14.17
29.666, -2707, -14.14
29.692, -2674, -14.15
29.718, -2795, -14.20
29.744, -3078, -14.22
29.770, -3037, -14.21
29.796, -3428, -14.26
29.822, -3235, -14.33
29.848, -3360, -14.40
29.874, -3097, -14.42
29.900, -3176, -14.41
29.926, -3295, -14.47
29.952, -3426, -14.55
29.978, -3289, -14.60
30.004, -3366, -14.68
30.030, -3025, -14.72
30.056, -3264, -14.79
30.082, -3093, -14.82
30.108, -2908, -14.83
30.134, -3299, -14.86
30.160, -3324, -14.92
30.186, -3601, -15.00
30.212, -3070, -15.01
30.238, -3235, -15.01
30.264, -3358, -15.03
30.290, -3025, -15.07
30.316, -3422, -15.16
30.342, -3215, -15.19
30.367, -3490, -15.22
30.393, -3369, -15.24
30.419, -3000, -15.23
30.445, -3479, -15.22
30.471, -3184, -15.26
30.497, -3239, -15.29
30.523, -3492, -15.36
30.549, -3479, -15.44
30.575, -3572, -15.48
30.601, -3425, -15.50
30.627, -3334, -15.50
30.653, -3209, -15.51
30.679, -3288, -15.58
30.705, -3303, -15.58
30.731, -3624, -15.65
30.757, -3719, -15.72
30.783, -3252, -15.74
30.809, -3547, -15.79
30.835, -3494, -15.80
30.861, -3571, -15.89
30.887, -3582, -15.96
30.913, -3289, -15.97
30.939, -3358, -16.02
30.965, -3067, -16.05
30.991, -3186, -16.10
31.017, -3215, -16.14
31.043, -3488, -16.18
31.069, -3685, -16.25
31.094, -3576, -16.26
31.120, -3381, -16.27
31.146, -3718, -16.31
31.172, -3421, -16.34
31.198, -3448, -16.36
31.224, -3129, -16.35
31.250, -3114, -16.32
31.276, -3471, -16.34
31.302, -3730, -16.37
31.328, -3677, -16.44
31.354, -3506, -16.46
31.380, -3293, -16.48
31.406, -3712, -16.56
31.432, -3543, -16.58
31.458, -3500, -16.60
31.484, -3703, -16.61
31.510, -3700, -16.67
31.536, -3733, -16.72
31.562, -3782, -16.76
31.588, -3321, -16.79
31.614, -3892, -16.84
31.640, -3695, -16.88
31.666, -3722, -16.90
31.692, -3657, -16.93
31.718, -3834, -17.01
31.744, -3811, -17.05
31.770, -3792, -17.10
31.795, -3739, -17.15
31.821, -3778, -17.18
31.847, -3659, -17.20
31.873, -4034, -17.25
31.899, -3609, -17.26
31.925, -3426, -17.27
31.951, -3949, -17.34
31.977, -3634, -17.38
32.003, -3843, -17.43
32.029, -3788, -17.45
32.055, -3795, -17.45
32.081, -3358, -17.47
32.107, -3935, -17.50
32.133, -3936, -17.54
32.159, -3507, -17.54
32.185, -4112, -17.59
32.211, -3733, -17.63
32.237, -4042, -17.70
32.263, -4037, -17.79
